EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,OverTime,DistanceFromHome,Attrition
2619,33,Female,Married,Master,Finance,Technician,24,11,11680.12,4,1,4,No,16.83,Yes
2620,23,Male,Single,High School,Finance,Manager,33,17,4971.12,2,3,1,Yes,43.53,Yes
2621,33,Male,Married,High School,IT,Developer,35,11,9603.85,1,1,5,No,38.31,Yes
2622,47,Female,Married,Bachelor,R&D,Sales Executive,29,14,11904.77,1,1,2,Yes,31.84,No
2623,42,Male,Single,PhD,IT,Developer,8,16,5772.05,1,4,6,No,10.45,No
2624,58,Female,Divorced,PhD,IT,Technician,11,7,17452.28,4,2,9,No,48.6,Yes
2625,57,Female,Single,PhD,IT,Sales Executive,16,3,17003.93,3,4,9,Yes,45.03,No
2626,39,Male,Single,Bachelor,HR,Developer,33,9,2419.5,4,4,8,No,45.75,Yes
2627,45,Male,Married,Master,IT,Manager,11,7,2353.67,4,2,0,No,25.88,No
2628,51,Male,Divorced,High School,Finance,Analyst,29,13,9863.13,4,3,2,Yes,19.03,No
2629,38,Male,Married,High School,R&D,Sales Executive,24,1,18635.7,5,2,9,No,32.22,Yes
2630,37,Female,Single,Bachelor,Sales,Developer,2,10,15826.15,4,5,3,No,33.16,Yes
2631,63,Female,Divorced,PhD,Sales,Manager,5,1,19252.4,2,3,5,No,46.44,No
2632,38,Female,Divorced,PhD,Sales,Developer,24,14,7111.32,3,4,2,No,29.0,No
2633,33,Male,Married,High School,R&D,Sales Executive,7,6,19426.95,1,1,3,Yes,44.06,No
2634,48,Female,Divorced,Master,IT,Manager,31,11,11567.13,5,1,9,Yes,16.46,No
2635,25,Female,Single,High School,R&D,Analyst,30,15,12998.27,3,4,4,No,3.08,No
2636,56,Female,Divorced,Master,R&D,Manager,6,12,6120.21,3,3,3,Yes,22.38,Yes
2637,22,Male,Single,Master,HR,Developer,5,19,10304.83,4,5,2,No,10.79,Yes
2638,33,Male,Single,Master,R&D,Developer,15,7,15612.09,1,3,6,No,39.12,Yes
2639,50,Male,Single,Master,HR,Developer,27,18,8319.78,3,2,7,No,40.43,No
2640,29,Male,Married,PhD,Finance,Developer,35,11,3254.0,2,5,1,No,39.37,Yes
2641,29,Female,Married,High School,HR,Developer,9,2,17079.56,1,2,9,Yes,23.68,No
2642,33,Male,Married,High School,Sales,Technician,23,17,2601.1,2,3,5,No,44.75,Yes
2643,57,Female,Divorced,Master,HR,Manager,17,14,3733.25,5,4,8,Yes,22.83,No
2644,55,Male,Divorced,Bachelor,Finance,Manager,23,18,13467.81,3,4,0,Yes,30.4,Yes
2645,57,Female,Divorced,PhD,R&D,Manager,39,15,14033.04,5,2,7,No,11.46,Yes
2646,25,Male,Married,Bachelor,Sales,Manager,29,18,11897.17,2,5,5,Yes,2.17,No
2647,32,Female,Single,Master,HR,Sales Executive,39,9,3399.67,5,2,3,No,30.62,No
2648,24,Female,Single,Master,IT,Developer,11,19,15983.37,2,5,5,No,33.0,Yes
2649,31,Male,Married,Bachelor,R&D,Technician,13,15,12767.73,4,1,9,Yes,46.52,Yes
2650,33,Male,Single,High School,Sales,Sales Executive,12,1,14068.54,4,3,8,Yes,42.4,No
2651,30,Male,Single,High School,Sales,Manager,2,12,2052.22,5,4,4,No,39.03,No
2652,42,Male,Married,Bachelor,HR,Manager,11,18,3582.15,2,4,4,No,35.31,Yes
2653,55,Male,Single,Master,R&D,Technician,14,10,14976.72,3,5,2,Yes,22.16,Yes
2654,43,Male,Married,PhD,R&D,Manager,22,2,14199.94,1,1,8,No,24.95,Yes
2655,39,Male,Divorced,Master,IT,Manager,21,11,5570.37,5,4,2,No,39.19,Yes
2656,27,Male,Single,High School,IT,Manager,37,9,11087.69,3,2,4,No,8.78,Yes
2657,46,Female,Married,High School,Sales,Manager,36,17,7623.29,2,2,0,Yes,36.16,Yes
2658,36,Female,Divorced,Master,Sales,Sales Executive,25,11,13248.25,2,4,9,No,31.62,No
2659,22,Male,Single,High School,Finance,Sales Executive,3,18,16354.79,5,5,6,No,11.99,Yes
2660,61,Female,Divorced,Bachelor,Sales,Sales Executive,2,13,5384.63,3,3,7,No,22.83,Yes
2661,39,Female,Single,Bachelor,IT,Manager,27,17,13687.5,5,1,7,No,39.33,No
2662,52,Male,Divorced,High School,HR,Analyst,33,1,9818.97,4,3,9,Yes,6.67,No
2663,41,Male,Divorced,Master,Finance,Sales Executive,18,10,5469.58,2,1,0,Yes,31.58,No
2664,46,Female,Single,Bachelor,Sales,Developer,11,1,9137.47,4,4,9,Yes,21.62,No
2665,54,Male,Married,High School,IT,Developer,7,11,3876.11,5,5,9,Yes,13.28,Yes
2666,31,Female,Divorced,High School,Finance,Analyst,37,14,13837.93,2,2,9,No,44.68,No
2667,50,Male,Married,PhD,HR,Technician,36,4,19967.55,5,2,0,No,24.4,No
2668,40,Female,Divorced,Master,HR,Developer,27,9,15198.78,1,2,6,Yes,49.4,No
2669,49,Male,Divorced,High School,IT,Technician,22,8,17335.78,3,5,0,No,32.12,No
2670,48,Female,Single,Bachelor,R&D,Developer,31,15,6063.8,2,3,4,No,17.2,Yes
2671,40,Male,Divorced,High School,IT,Analyst,6,1,3911.38,2,4,3,Yes,15.67,Yes
2672,64,Female,Divorced,Master,IT,Sales Executive,33,19,2038.64,4,5,2,Yes,34.99,No
2673,52,Female,Married,High School,IT,Technician,7,16,15132.66,1,4,0,Yes,18.07,Yes
2674,56,Male,Married,Bachelor,R&D,Technician,6,12,16816.51,4,4,7,No,29.29,No
2675,35,Female,Married,Bachelor,Sales,Analyst,1,17,5403.59,3,3,2,Yes,28.74,No
2676,27,Female,Single,High School,Sales,Technician,39,1,10609.11,5,2,9,No,1.76,Yes
2677,30,Male,Married,PhD,HR,Developer,38,19,12530.48,1,1,3,Yes,34.95,No
2678,62,Female,Single,Master,Sales,Sales Executive,29,14,19247.4,4,5,3,No,28.79,Yes
2679,48,Female,Single,Bachelor,IT,Manager,11,6,18450.99,5,5,0,No,40.71,Yes
2680,38,Female,Married,Master,Sales,Analyst,28,19,2283.29,3,5,0,No,47.01,No
2681,57,Male,Divorced,Master,R&D,Technician,15,19,2886.04,3,4,3,No,24.93,No
2682,25,Female,Divorced,Bachelor,Sales,Technician,30,19,19260.22,1,3,5,No,39.02,Yes
2683,45,Male,Married,High School,IT,Technician,23,12,3045.79,1,5,5,No,23.98,Yes
2684,37,Female,Divorced,Master,Sales,Technician,12,13,12476.03,2,4,3,No,15.33,No
2685,38,Male,Single,High School,HR,Analyst,28,6,3426.95,3,3,5,No,45.14,No
2686,24,Female,Married,PhD,Sales,Developer,31,17,14003.69,2,1,1,Yes,31.22,No
2687,60,Male,Single,PhD,HR,Developer,30,1,5315.77,5,3,3,Yes,3.97,Yes
2688,58,Female,Married,Master,Finance,Sales Executive,39,11,2614.69,1,2,3,Yes,46.79,No
2689,24,Female,Divorced,Bachelor,R&D,Sales Executive,16,5,7018.96,2,1,9,Yes,21.44,Yes
2690,62,Male,Divorced,Master,HR,Manager,30,7,11564.16,3,1,4,No,33.75,Yes
2691,56,Female,Single,High School,Finance,Developer,4,1,11630.01,5,1,0,No,48.0,No
2692,24,Female,Divorced,High School,Finance,Analyst,33,15,15743.76,1,4,2,Yes,27.17,No
2693,37,Female,Divorced,Master,IT,Developer,33,18,3088.64,3,1,2,Yes,30.31,No
2694,41,Male,Single,Master,Finance,Developer,28,11,2147.29,4,4,3,No,10.24,Yes
2695,27,Male,Single,Master,R&D,Sales Executive,21,1,14855.73,5,2,2,Yes,39.12,No
2696,54,Female,Single,PhD,R&D,Technician,15,19,19176.33,5,1,5,Yes,26.56,No
2697,64,Male,Married,Bachelor,R&D,Technician,26,2,5468.76,4,5,1,Yes,24.85,No
2698,48,Female,Single,High School,R&D,Developer,14,10,4698.31,1,4,4,No,9.7,Yes
2699,51,Male,Married,PhD,IT,Developer,15,12,8173.19,3,4,5,Yes,22.62,Yes
2700,56,Male,Married,PhD,Sales,Developer,2,7,14640.19,5,3,8,No,47.49,Yes
2701,39,Male,Married,Master,HR,Developer,16,13,15712.38,2,1,9,No,19.99,Yes
2702,51,Female,Single,High School,IT,Sales Executive,37,2,18860.42,1,1,0,No,11.87,No
2703,64,Female,Married,High School,IT,Developer,11,19,16434.64,1,3,2,Yes,30.33,Yes
2704,47,Male,Divorced,High School,HR,Developer,11,6,2499.65,3,4,6,Yes,25.89,No
2705,36,Male,Single,High School,HR,Manager,33,7,5714.79,4,4,7,Yes,24.51,No
2706,53,Male,Single,Master,Sales,Manager,2,2,8399.54,5,3,4,Yes,9.0,No
2707,56,Male,Married,PhD,Sales,Developer,33,17,19044.41,5,2,8,Yes,45.53,No
2708,33,Female,Single,PhD,R&D,Technician,3,2,12900.98,2,4,9,No,30.79,Yes
2709,42,Male,Married,PhD,Sales,Analyst,20,18,19933.71,2,1,7,Yes,31.45,No
2710,33,Male,Single,PhD,Sales,Manager,33,9,7717.19,2,2,0,No,6.81,No
2711,22,Male,Married,High School,HR,Developer,26,11,18584.9,2,5,0,Yes,23.33,No
2712,32,Male,Single,High School,Finance,Manager,34,14,14575.42,3,3,7,No,29.57,No
2713,46,Female,Single,Bachelor,R&D,Developer,14,5,17967.16,3,4,8,No,46.26,Yes
2714,30,Female,Married,Master,R&D,Technician,29,1,18607.25,2,4,8,Yes,29.44,No
2715,60,Female,Divorced,High School,IT,Technician,2,2,10154.45,2,3,5,No,47.97,No
2716,64,Female,Single,High School,Sales,Manager,8,11,17695.16,2,4,6,Yes,34.9,No
2717,48,Male,Divorced,Master,Sales,Analyst,27,14,19698.3,5,4,4,Yes,8.65,No
2718,50,Female,Divorced,Master,HR,Analyst,8,5,14008.11,3,1,9,Yes,4.19,Yes
2719,48,Female,Single,High School,Sales,Analyst,7,1,6662.82,1,1,3,Yes,27.87,No
2720,49,Male,Single,PhD,IT,Analyst,11,10,6847.81,3,4,7,Yes,47.27,Yes
2721,60,Female,Married,Bachelor,HR,Sales Executive,39,18,15543.15,3,4,2,No,16.64,No
2722,39,Female,Married,Bachelor,R&D,Developer,30,19,7915.69,5,4,6,No,44.33,Yes
2723,36,Female,Divorced,Master,Sales,Technician,39,5,9398.84,5,4,5,Yes,8.16,No
2724,37,Female,Married,PhD,Sales,Analyst,21,9,11477.4,2,2,9,No,37.32,No
2725,44,Female,Married,Master,IT,Sales Executive,21,13,18410.33,4,1,7,Yes,21.39,Yes
2726,51,Female,Married,Bachelor,IT,Developer,7,13,14803.78,3,4,5,Yes,1.63,Yes
2727,57,Male,Married,Bachelor,HR,Sales Executive,20,4,7237.76,4,4,1,No,15.18,No
2728,56,Male,Single,PhD,R&D,Manager,14,16,4406.17,1,1,4,Yes,20.64,No
2729,49,Male,Married,Bachelor,IT,Manager,20,4,7216.41,2,5,3,No,22.45,No
2730,24,Male,Divorced,Bachelor,IT,Analyst,5,11,8003.37,3,4,2,Yes,9.41,No
2731,37,Female,Single,PhD,R&D,Manager,31,4,15187.17,5,3,5,Yes,31.21,No
2732,36,Female,Single,Bachelor,Finance,Developer,12,2,9654.42,5,2,4,No,42.48,Yes
2733,40,Female,Divorced,Master,HR,Analyst,12,17,19962.86,4,5,2,Yes,34.74,Yes
2734,31,Female,Single,Master,Finance,Sales Executive,2,12,2620.89,5,5,5,No,40.15,No
2735,25,Female,Single,Master,R&D,Technician,26,12,8376.53,4,1,3,No,18.06,Yes
2736,43,Male,Divorced,Master,Sales,Technician,4,8,3546.78,2,2,6,Yes,42.37,No
2737,39,Male,Married,High School,HR,Technician,30,10,8421.02,4,3,0,No,1.28,Yes
2738,43,Male,Single,Bachelor,R&D,Developer,34,19,9806.85,3,2,2,No,41.56,Yes
2739,63,Female,Married,Bachelor,R&D,Analyst,37,17,18040.63,5,5,4,No,2.35,Yes
2740,37,Male,Divorced,Master,HR,Manager,20,4,9656.52,5,5,1,No,32.66,Yes
2741,24,Female,Single,Bachelor,Finance,Analyst,2,13,2459.06,3,2,8,Yes,11.1,Yes
2742,56,Male,Married,High School,Sales,Sales Executive,35,13,19193.38,1,1,9,No,25.18,No
2743,62,Male,Divorced,High School,Finance,Technician,15,19,4614.61,2,1,0,Yes,20.81,No
2744,60,Female,Single,High School,IT,Analyst,14,2,15926.78,4,5,3,Yes,47.93,No
2745,37,Male,Single,PhD,Finance,Analyst,36,13,5604.83,2,3,3,No,16.83,No
2746,42,Female,Married,Master,IT,Manager,30,16,18620.0,3,5,1,No,33.56,No
2747,42,Male,Single,Bachelor,HR,Sales Executive,27,13,6077.8,2,2,9,Yes,26.34,Yes
2748,22,Female,Married,High School,IT,Technician,2,4,17392.98,1,4,0,No,19.57,Yes
2749,51,Male,Married,High School,R&D,Manager,21,9,9462.03,2,4,0,Yes,32.9,No
2750,55,Female,Single,Bachelor,IT,Technician,14,12,10048.58,4,3,9,Yes,7.85,Yes
2751,60,Male,Divorced,Bachelor,R&D,Manager,27,6,13325.73,3,3,9,Yes,36.9,No
2752,44,Female,Single,PhD,R&D,Manager,21,6,10773.58,1,3,4,Yes,29.73,Yes
2753,55,Male,Divorced,High School,Finance,Technician,23,6,8061.38,1,1,9,Yes,38.75,No
2754,51,Female,Married,High School,Sales,Sales Executive,35,13,6366.88,1,5,0,Yes,37.96,Yes
2755,54,Female,Married,PhD,Finance,Developer,8,4,6792.23,5,2,3,No,24.33,No
2756,37,Male,Single,PhD,Finance,Developer,12,17,14664.19,2,5,3,Yes,21.49,Yes
2757,62,Female,Single,Bachelor,R&D,Analyst,28,3,3957.48,4,2,3,No,42.93,No
2758,51,Female,Single,Master,Sales,Analyst,33,8,12108.19,5,4,4,Yes,45.69,No
2759,24,Female,Married,Bachelor,R&D,Sales Executive,33,1,8831.18,4,5,1,Yes,21.55,Yes
2760,23,Female,Single,PhD,Sales,Developer,9,18,8356.19,4,2,2,No,46.54,No
2761,47,Female,Divorced,Master,IT,Analyst,15,19,14878.85,4,2,6,Yes,46.14,Yes
2762,39,Male,Divorced,PhD,R&D,Developer,10,1,11058.1,4,4,9,No,7.35,No
2763,23,Male,Married,High School,Finance,Developer,2,5,3389.48,2,5,8,Yes,23.75,Yes
2764,61,Male,Married,PhD,R&D,Developer,3,19,18372.21,2,5,4,Yes,40.46,No
2765,24,Female,Single,Master,HR,Analyst,23,1,18164.35,4,1,4,No,8.34,No
2766,38,Female,Single,Master,HR,Analyst,10,17,9656.42,4,5,8,Yes,12.78,Yes
2767,45,Female,Divorced,High School,HR,Sales Executive,19,1,2247.61,1,4,7,Yes,28.11,No
2768,23,Female,Divorced,High School,Finance,Manager,18,4,3084.53,5,2,7,No,6.97,No
2769,27,Female,Married,Master,Finance,Analyst,35,5,10848.75,2,4,4,No,17.49,Yes
2770,61,Male,Single,Bachelor,HR,Technician,9,8,3465.71,1,4,3,No,26.22,No
2771,47,Female,Single,PhD,Finance,Manager,31,15,9978.08,3,4,2,No,39.78,No
2772,27,Male,Single,Bachelor,Finance,Developer,30,13,5415.46,1,5,9,No,8.73,Yes
2773,33,Male,Single,High School,Finance,Sales Executive,37,7,16444.49,5,3,9,Yes,36.36,Yes
2774,42,Female,Divorced,PhD,HR,Technician,12,14,8616.33,3,4,3,No,47.44,Yes
2775,37,Female,Single,PhD,IT,Technician,17,4,8812.79,4,2,2,Yes,11.14,Yes
2776,27,Male,Divorced,High School,IT,Manager,27,18,2448.82,1,1,5,No,12.13,No
2777,55,Male,Married,Bachelor,Sales,Sales Executive,21,18,13767.75,5,5,2,Yes,39.44,No
2778,24,Female,Single,Bachelor,R&D,Manager,27,2,15922.36,1,3,2,No,7.59,No
2779,62,Female,Divorced,High School,IT,Analyst,14,17,6742.57,5,3,0,No,24.04,Yes
2780,40,Male,Divorced,Bachelor,Sales,Developer,13,16,13102.33,1,4,8,Yes,21.26,No
2781,50,Male,Divorced,Master,IT,Sales Executive,3,6,13644.12,5,2,4,Yes,26.05,Yes
2782,53,Male,Single,High School,HR,Analyst,24,14,13333.98,4,1,9,No,26.43,Yes
2783,31,Male,Divorced,Master,Sales,Developer,32,19,14569.52,5,3,0,No,28.33,Yes
2784,48,Male,Divorced,Master,HR,Developer,37,1,16129.79,2,5,3,No,41.08,Yes
2785,50,Female,Married,Master,HR,Analyst,8,12,15644.9,1,2,2,No,21.98,Yes
2786,34,Female,Single,PhD,Sales,Sales Executive,35,16,12332.59,3,5,6,No,11.56,Yes
2787,41,Female,Divorced,Master,Sales,Technician,23,9,18899.75,3,4,5,No,39.5,Yes
2788,49,Male,Divorced,Bachelor,IT,Manager,16,16,16048.28,3,1,7,Yes,48.99,Yes
2789,48,Female,Single,High School,IT,Sales Executive,36,13,18035.45,5,5,7,No,7.17,No
2790,34,Female,Single,Bachelor,R&D,Technician,9,1,11140.87,3,1,7,Yes,13.76,No
2791,46,Female,Divorced,Master,IT,Technician,39,3,14608.58,5,5,4,No,48.89,Yes
2792,50,Male,Single,Master,Sales,Technician,18,15,17535.44,3,3,2,Yes,11.85,No
2793,36,Female,Single,Master,IT,Manager,31,16,11715.94,3,3,3,No,21.69,No
2794,51,Female,Single,Master,Sales,Manager,38,14,17732.55,4,4,6,Yes,5.1,Yes
2795,59,Male,Single,High School,R&D,Manager,37,1,15054.22,4,2,7,No,15.95,Yes
2796,53,Female,Single,High School,Sales,Technician,34,1,15568.08,4,1,8,Yes,13.7,Yes
2797,28,Male,Divorced,PhD,R&D,Analyst,6,5,18692.19,1,2,4,Yes,47.93,Yes
2798,56,Male,Divorced,High School,R&D,Manager,36,5,7945.36,5,2,9,Yes,7.89,Yes
2799,54,Male,Married,Master,R&D,Technician,14,8,12703.99,5,2,3,Yes,16.19,Yes
2800,33,Male,Married,PhD,HR,Sales Executive,24,1,6907.88,4,2,6,Yes,4.9,No
2801,44,Male,Single,Master,Finance,Technician,33,18,11525.31,4,2,9,Yes,33.93,Yes
2802,26,Female,Single,PhD,Sales,Manager,19,1,9985.68,3,5,3,No,49.33,No
2803,64,Female,Divorced,High School,IT,Manager,29,14,10233.61,3,2,2,Yes,8.51,Yes
2804,52,Female,Married,High School,Finance,Manager,6,11,5754.39,3,1,3,Yes,31.73,No
2805,37,Female,Single,High School,Finance,Analyst,3,10,13259.01,1,3,7,No,8.51,No
2806,54,Male,Single,PhD,HR,Developer,18,18,16320.41,4,2,7,Yes,12.1,Yes
2807,22,Female,Married,Bachelor,Sales,Analyst,21,10,6835.84,4,4,5,Yes,27.57,Yes
2808,43,Female,Married,Master,Sales,Sales Executive,29,19,4230.67,4,1,7,No,47.54,No
2809,49,Male,Single,High School,IT,Manager,36,13,6596.47,3,5,3,Yes,24.28,Yes
2810,26,Male,Married,High School,HR,Developer,31,9,15594.15,1,3,2,No,23.08,Yes
2811,25,Male,Married,Master,Finance,Sales Executive,8,9,3141.29,2,3,6,Yes,7.71,Yes
2812,22,Female,Married,Bachelor,Sales,Technician,32,8,13120.43,2,3,5,No,28.61,No
2813,36,Male,Divorced,Master,HR,Developer,16,13,16756.55,3,4,5,No,23.66,Yes
2814,58,Male,Single,High School,R&D,Analyst,22,7,16429.79,3,2,1,No,17.4,No
2815,60,Male,Married,High School,Sales,Manager,2,2,19775.67,4,5,1,Yes,36.8,No
2816,59,Male,Married,Bachelor,Finance,Developer,15,19,16219.76,5,5,9,Yes,15.6,No
2817,45,Female,Single,PhD,R&D,Sales Executive,17,1,4427.03,3,5,4,No,45.24,No
2818,44,Female,Divorced,Bachelor,R&D,Analyst,13,11,8248.19,3,2,2,Yes,43.76,No
2819,28,Male,Single,Master,R&D,Sales Executive,35,1,5905.67,2,5,2,No,24.84,No
2820,52,Female,Married,High School,Finance,Sales Executive,25,17,8774.85,3,5,8,No,45.49,No
2821,28,Female,Married,Bachelor,HR,Manager,10,19,13464.47,5,3,8,Yes,48.12,No
2822,34,Male,Single,High School,Sales,Developer,11,8,7216.99,4,2,0,Yes,2.78,Yes
2823,25,Male,Divorced,PhD,HR,Sales Executive,33,9,4317.83,5,1,5,No,42.77,No
2824,39,Female,Single,Bachelor,Finance,Analyst,14,15,14855.65,1,1,1,No,20.72,No
2825,61,Male,Single,Bachelor,IT,Sales Executive,34,8,4109.52,3,1,4,No,49.76,No
2826,40,Female,Single,High School,Sales,Sales Executive,22,3,19062.26,3,4,1,Yes,17.8,Yes
2827,37,Male,Divorced,PhD,Sales,Analyst,4,17,13134.39,5,3,5,Yes,41.83,Yes
2828,39,Female,Single,High School,IT,Technician,26,18,15759.33,1,5,8,No,11.8,Yes
2829,37,Female,Single,Master,R&D,Sales Executive,1,11,16837.06,4,3,6,No,46.58,No
2830,52,Female,Single,Master,Sales,Analyst,10,11,13574.21,5,2,0,No,37.39,Yes
2831,46,Female,Married,PhD,Sales,Manager,36,2,14635.96,2,2,5,Yes,14.91,Yes
2832,23,Male,Divorced,Master,Sales,Developer,2,16,16226.27,1,3,1,Yes,34.68,No
2833,49,Male,Married,High School,Finance,Analyst,29,3,10173.65,4,2,1,Yes,22.33,No
2834,37,Female,Married,Bachelor,IT,Analyst,25,13,2049.58,1,3,2,Yes,43.11,No
2835,57,Male,Single,Master,Sales,Developer,23,13,19405.78,2,3,7,No,1.29,Yes
2836,61,Male,Married,PhD,IT,Analyst,30,19,6368.99,1,3,6,Yes,26.64,Yes
2837,56,Female,Single,PhD,R&D,Technician,25,17,4694.41,5,1,3,No,34.38,No
2838,45,Female,Single,High School,Sales,Manager,13,18,18545.83,5,5,2,Yes,20.45,No
2839,56,Female,Single,Master,HR,Technician,34,14,11742.27,1,2,0,No,24.19,No
2840,51,Female,Married,Master,HR,Sales Executive,35,2,6961.88,3,5,9,No,12.76,Yes
2841,58,Female,Divorced,Master,HR,Manager,15,16,18771.77,1,5,3,No,21.45,Yes
2842,32,Female,Single,PhD,HR,Sales Executive,39,8,17396.53,5,3,7,Yes,46.13,No
2843,55,Female,Divorced,PhD,Finance,Developer,20,10,10204.61,4,5,0,No,19.85,No
2844,59,Male,Divorced,PhD,R&D,Analyst,22,16,19211.29,1,3,1,Yes,49.43,Yes
2845,60,Male,Married,Bachelor,Sales,Analyst,25,7,3677.99,2,2,9,No,23.81,Yes
2846,45,Female,Single,High School,R&D,Manager,14,6,18876.94,2,4,1,Yes,31.4,No
2847,50,Male,Married,Bachelor,HR,Analyst,19,4,10286.57,4,5,8,Yes,1.23,No
2848,25,Female,Divorced,PhD,R&D,Analyst,22,3,10305.82,4,5,0,Yes,10.16,Yes
2849,62,Female,Divorced,Master,R&D,Sales Executive,23,11,10159.78,4,5,5,No,18.43,Yes
2850,51,Male,Divorced,Master,Finance,Technician,1,10,9749.0,4,3,3,No,17.07,No
2851,35,Female,Single,Bachelor,HR,Analyst,39,14,11672.81,1,1,8,Yes,36.24,No
2852,45,Male,Single,PhD,IT,Sales Executive,30,5,19912.88,4,3,5,No,27.88,No
2853,59,Female,Married,PhD,R&D,Technician,5,2,2260.63,4,3,8,Yes,11.62,Yes
2854,55,Female,Divorced,PhD,R&D,Analyst,30,13,11001.26,3,3,1,No,30.68,Yes
2855,57,Male,Single,Master,HR,Manager,7,18,7105.33,2,2,1,No,7.42,Yes
2856,36,Female,Divorced,Master,Finance,Manager,13,3,5086.52,1,2,5,No,43.5,Yes
2857,56,Female,Single,PhD,Sales,Manager,31,11,18651.7,5,4,9,Yes,37.73,Yes
2858,50,Female,Married,Bachelor,HR,Developer,7,6,8920.74,3,5,1,No,17.95,Yes
2859,57,Female,Divorced,High School,Sales,Manager,29,3,11835.15,3,4,3,Yes,3.37,No
2860,25,Male,Single,Master,IT,Analyst,25,1,18746.79,5,1,3,No,39.36,No
2861,36,Male,Married,Master,Sales,Analyst,13,6,10629.33,3,2,4,Yes,12.93,No
2862,32,Male,Married,High School,R&D,Manager,15,6,7187.55,1,3,6,Yes,13.69,No
2863,36,Male,Single,PhD,Finance,Manager,30,8,3742.15,2,2,9,Yes,22.15,No
2864,42,Male,Married,Bachelor,IT,Sales Executive,7,3,12770.59,4,2,0,Yes,30.82,No
2865,56,Male,Single,Bachelor,Finance,Technician,5,13,18408.68,3,1,4,Yes,2.68,No
2866,44,Female,Divorced,PhD,Finance,Manager,14,17,3453.72,1,1,6,Yes,41.46,No
2867,31,Male,Married,Master,Sales,Sales Executive,30,14,10026.6,3,5,2,Yes,2.67,No
2868,25,Male,Divorced,PhD,Finance,Analyst,23,3,13963.33,1,2,9,No,9.57,Yes
2869,46,Female,Single,Master,IT,Manager,16,4,3812.8,3,1,2,Yes,12.11,No
2870,23,Male,Divorced,Bachelor,Finance,Sales Executive,24,3,3416.86,1,4,7,No,42.62,No
2871,59,Female,Married,Master,IT,Sales Executive,21,15,5680.93,4,2,3,Yes,37.55,Yes
2872,40,Female,Married,Bachelor,R&D,Technician,30,11,4363.62,1,3,1,Yes,30.92,Yes
2873,45,Male,Married,Bachelor,R&D,Analyst,12,2,8800.78,5,5,5,Yes,18.45,No
2874,29,Female,Married,Bachelor,Sales,Technician,30,13,9383.37,3,2,4,No,28.09,Yes
2875,27,Female,Single,Master,HR,Technician,38,16,10149.43,4,5,6,No,3.5,Yes
2876,41,Male,Divorced,PhD,R&D,Technician,22,6,10840.17,3,5,1,Yes,43.44,Yes
2877,35,Female,Single,Bachelor,HR,Analyst,2,15,3048.53,1,1,4,No,34.91,No
2878,61,Male,Married,PhD,IT,Manager,23,4,13933.38,3,1,4,Yes,33.67,Yes
2879,27,Female,Divorced,High School,HR,Technician,23,15,15206.91,2,2,2,Yes,49.23,Yes
2880,33,Female,Married,High School,Finance,Developer,22,17,4470.18,1,5,7,Yes,27.13,No
2881,62,Female,Divorced,Bachelor,IT,Analyst,30,12,6085.42,1,4,6,No,4.58,No
2882,28,Male,Divorced,High School,Finance,Sales Executive,27,2,7050.15,3,1,8,Yes,12.18,No
2883,51,Female,Married,Bachelor,HR,Sales Executive,34,5,9491.37,4,1,9,Yes,8.87,No
2884,37,Male,Single,Master,Finance,Analyst,11,12,9228.14,5,1,5,Yes,47.12,No
2885,29,Male,Married,Master,IT,Sales Executive,29,9,5702.06,4,1,4,No,7.25,Yes
2886,35,Male,Divorced,Master,Finance,Analyst,37,10,3322.46,5,5,4,No,2.1,No
2887,41,Female,Single,PhD,HR,Manager,6,18,7228.38,2,4,5,Yes,15.81,Yes
2888,49,Female,Single,Bachelor,Finance,Analyst,16,5,16025.87,5,1,0,No,6.98,Yes
2889,27,Female,Single,Bachelor,Finance,Manager,20,1,3050.3,4,4,6,No,31.39,Yes
2890,51,Male,Single,PhD,Sales,Analyst,10,2,8590.82,5,5,1,No,11.96,No
2891,25,Male,Divorced,PhD,IT,Technician,38,3,5470.13,5,3,2,No,42.29,Yes
2892,57,Male,Divorced,High School,Sales,Developer,37,8,14825.21,2,3,4,No,8.01,No
2893,24,Male,Married,High School,HR,Manager,10,12,7966.03,5,3,7,No,8.47,Yes
2894,31,Female,Divorced,Master,R&D,Developer,25,10,9151.0,3,2,8,No,30.78,Yes
2895,59,Male,Married,PhD,HR,Sales Executive,22,19,18507.82,2,4,8,Yes,5.01,No
2896,48,Male,Divorced,PhD,HR,Manager,32,12,13001.55,2,5,0,Yes,3.48,No
2897,39,Female,Married,PhD,HR,Sales Executive,17,4,16828.78,3,2,1,Yes,10.01,No
2898,32,Female,Single,Bachelor,HR,Technician,26,4,14328.4,2,3,4,Yes,26.81,Yes
2899,57,Male,Single,High School,Sales,Technician,16,4,19280.08,2,3,2,Yes,27.84,Yes
2900,61,Female,Divorced,PhD,HR,Manager,10,9,12288.24,4,3,5,No,19.85,Yes
2901,56,Male,Single,Master,Finance,Manager,17,3,6498.59,4,5,2,Yes,23.89,Yes
2902,34,Female,Married,Bachelor,HR,Developer,2,18,14498.51,1,3,2,Yes,23.29,No
